A,B,C,D,irrelevant_1,irrelevant_2,irrelevant_3,irrelevant_4,irrelevant_5,irrelevant_6,irrelevant_7,irrelevant_8,irrelevant_9,irrelevant_10,irrelevant_11,irrelevant_12,irrelevant_13,irrelevant_14,irrelevant_15,label,split
9.572533684686253,1.0056796653073916,8.83894967698921,1.1530254473109385,6.817879935941161,0.8897691776432737,0.9231285063319516,4.335300122559975,8.781198887570211,7.862021998059352,8.221136416870378,0.48478941646676765,0.5172392011943039,9.19560336627258,7.255106236596451,3.1070338551270305,6.475321001714733,1.0770595493015322,3.3486153716027256,0,train
6.319917623717974,2.245409841963771,5.077800620191928,7.014839729541509,7.354811110861872,5.975931868883463,4.393652989320441,4.630600351706643,6.798190873440109,2.187952116787816,1.7986184440999897,7.147644566080665,8.106784353406798,6.924836399371207,9.589023965418049,8.187841978809937,0.6312027162940481,8.219498218087228,5.162258987908266,0,train
5.293717322844167,4.752531262266452,3.476399778811398,6.202801495867282,8.484092740892647,8.54711002555729,5.652730766334941,2.6875120629770786,6.4263924333999345,4.4454354235164315,1.2758858063323253,1.9917616316459519,6.527325166227329,0.9026035253297238,6.795499979939413,0.12522038277839487,8.919200882191218,8.955517181682062,2.9824283046275735,0,train
7.562743658333181,2.220302940801157,2.654429602809964,6.2195263369463225,6.955678099476094,0.41923618376047744,2.9585607611451445,3.980243123071854,7.6793789013484375,1.2036273855273083,3.2043418415588256,9.014858225322826,8.500241659353954,1.9543372738828613,2.318017321094412,3.711793247635039,4.4381113215063355,4.45122701422317,5.4637160059334935,0,train
6.244437718690447,3.4498204768066465,6.126152675324764,1.1541409093345103,6.788990353411847,9.873079594547354,4.752677663928671,8.930001750504209,3.2435752783050917,0.6744877172595254,6.137028463010372,1.819166633574485,6.853702826445821,1.7233481834450892,5.087277159881596,6.560182290875106,9.523150773760188,7.224732818114946,4.635086896900582,1,train
5.083470891716918,2.5206015744297794,5.2954857456353155,2.473417582984101,8.226618345848816,1.9057851179516772,4.320506419942252,5.6826340759251135,3.5296191297176915,3.807398166604256,7.601123232006284,8.037774121715092,9.786054504382,1.7712074273970035,2.0758407452249705,2.4796107414269484,1.2086147061588115,7.206556042703446,9.846504854736631,0,train
6.008562321898634,3.0722700263256213,3.6553739173804503,5.55240573788041,8.071553384636857,6.379609297579705,5.457194849176204,2.303870510543078,3.3645754010849904,0.01660409737396673,4.019849445235494,4.478169603613724,4.4965816907294665,6.504776760800882,8.934101955860971,1.1819706178466438,9.915364821893698,5.758920213647976,5.319916093143396,0,train
6.665606851869862,9.351790170482062,1.768706250399578,4.9097988125911245,7.600151629030893,8.448150046995874,7.681698794678358,5.288003941898177,1.7326737327048525,9.968880635041245,5.858377845703762,1.5692939208878987,8.145032531872316,7.560246838157934,0.4952583642855868,7.943876970144616,5.836558767327194,5.0794543618897725,8.535866266380507,0,train
6.3844960865608105,9.176647631966109,6.561971699676178,7.589370454734287,8.943894686047011,7.35913377565803,5.996083649168531,0.8951437754898972,4.097337054149524,5.658838868134564,9.590508698643296,4.947316647783071,1.0217996717818167,7.540656156074644,1.6384275537582438,1.8213002820489288,9.310526739478831,8.619787902818008,8.83845733902182,1,train
2.636367257310776,6.775699912952762,2.379263936320148,2.8069823105090586,4.962114432268118,0.8982826144142031,8.87938819977928,0.8332499608802857,7.635669779400047,0.7049065050426373,3.91302093325172,5.7952069136952,6.740292574161028,2.0688147762437814,4.030599398428736,2.157448977497276,2.2206260636358,5.143476103630035,4.0365092144064825,0,train
2.237677582394502,1.847782578782477,6.097285350366677,4.348323810908141,2.28929295482018,7.021086603436731,0.6853933623579178,4.846928428610799,8.72980288608872,0.7972211262454709,1.924108293341814,0.4033560485791221,7.695526556342465,7.097499631359664,1.2437415802625151,6.752803156088141,3.7527470924017594,6.96747941846045,7.685401542368452,1,train
1.471147984961796,3.2855051126204367,9.018164336738892,1.6928315514989989,9.158151296782695,1.0467986553899267,6.951298459863299,3.869748234109578,3.7947092169478944,5.303943195528507,6.503352158322412,7.315120877370243,5.368071955853351,6.1121629213645114,7.5857707674923525,6.974501219526147,8.008409915724519,5.417272776129468,4.797709425038671,1,train
4.14753354837349,5.29222042739358,7.557094797783567,2.587342650887946,9.612323113211897,9.831279477788927,8.383946817472086,7.309254517339596,6.429455255622835,2.0377572863824343,4.215475813150684,8.873440464399486,0.49495859646835116,9.069868071486466,7.567103973499969,9.752877403409707,7.772156003432777,9.268221806866915,1.3173017433733114,1,train
8.833013453345016,1.098916958187059,3.0134951112691333,1.843658254037496,2.6317035383737277,3.166947195239037,7.294282618797471,6.477277307031429,3.8702864907694767,3.771035502703236,4.700105839959524,8.909828068288574,1.6424547660108513,6.426955443078334,4.235047868303185,2.1383211630350765,2.217683727211468,0.5532216398793144,8.881021279819683,0,train
5.857262035572455,1.7609085419604966,2.7211927259008517,4.362018483594491,9.32848151288362,2.344501734723158,9.062053565195923,1.4856808725098658,5.567132111143357,7.638696889852946,9.885453388825683,9.277482776859463,3.9293712614359046,5.9077253469659565,7.957387734813696,6.3940990060900385,5.993740121896929,7.639463206757159,0.4283388718703174,0,train
6.2050273940036975,8.628284609587253,9.597386058090144,1.138613592500127,3.750696462298139,0.6758990042056723,4.936710569968078,1.6770102827195887,2.585866582721721,0.6732872083988639,1.5365497461749156,5.512335485354506,2.520284122322912,6.207148619588908,3.936837745599072,7.400554161328712,3.196479068584044,3.594207555917447,6.28789331070425,1,train
6.836758690685576,9.013939627027744,9.513030401930257,9.972199033161038,6.054604204203683,9.927158805055296,1.52652506018787,6.510517878412978,8.418143856379428,6.306597153431632,2.300478324777522,7.4014080969278755,9.611341813164444,6.477348975202447,9.2289325538208,8.598722432534414,5.629974662010663,0.502789441239857,4.144726037201686,1,train
1.8120940560974383,3.6464199678964593,6.194731691668688,4.440596816483299,1.067563415470566,3.573128416360433,1.192153918554234,7.40189781349316,3.993672880719833,8.255314815356282,5.222114922943655,3.086086215474869,4.7651498399394665,0.3957884973601178,5.421277513116053,5.096099912741679,4.656546946187338,2.484293568441597,8.64585267239584,0,train
8.962404400449389,9.702731072938668,6.038469044385859,6.991387034450602,9.070510471431238,8.18313359372122,9.653048153692396,4.242296542792597,1.546992181817366,6.710356453333971,7.39482939462905,7.72219854819503,8.70960011594524,4.149364918894751,8.584118308323184,8.05306025069348,6.864523509218918,2.6565359491107743,1.8475071942316745,1,train
1.2049982757381636,2.2036415060125423,9.369218376904216,2.0758074752723363,5.66550813501328,3.9517118636649684,1.1796611497158893,4.236046260562999,8.670707892400497,7.303298884386899,4.673856767840213,1.5277002528572647,0.5843062005233146,8.995737970520844,8.73372987441151,1.591135057503813,8.490668524362908,9.688296886085064,5.24522239036195,0,train
3.138711075395466,1.1762096440356964,5.357762845090299,9.20414044469494,9.813823610781832,5.909012413825656,0.14192920033723855,5.9120444573213184,7.058101612575972,1.5278319733426071,7.40395097465682,4.516055925396919,4.252337801833593,3.6885284293768175,2.1316922201972996,6.153055704248941,1.2483561620801664,8.658247618706918,0.6142821578960311,0,train
9.226746070742877,7.146255214720466,3.288922344235224,3.9872889075840066,0.8569582413810173,6.26091648907758,8.640808861980204,3.1369984049048183,9.200393284747438,1.3753518575491963,2.955786544007398,1.057586817027264,6.5479338826313676,9.273549035571419,8.715945507735498,7.7764796172635196,5.874912217146814,4.5753948841693095,5.513381370106355,1,train
5.805579495701284,3.5872301038568164,6.070850415888806,2.3820257188003184,6.511852054388819,0.05618671697240618,4.750490524500543,7.976869333175724,5.8219198234469225,6.29983860682378,8.180401070019727,4.120431206847499,3.476541648740251,5.208647356487285,0.9006751055340023,3.9747361938538317,2.412257713610998,3.388092288431693,6.177815029620128,1,train
8.883035437413149,7.363402000643818,1.68712698694603,9.039460948666328,9.951894432719707,9.042704257607243,6.5003761441620656,4.342905286023036,0.06336899875221791,8.741345524075887,2.4114214335647333,1.5728209953802463,0.5269535039619644,6.857661708418491,5.090067217153088,9.74127148129972,8.606315483609288,9.448680481615387,4.008792864782766,0,train
2.1308820119672003,4.847251989024712,3.7480431046359937,8.116574974042777,2.34644623440319,7.697578055999635,1.3322645326849214,9.511745901289808,3.3729436487767073,1.0434313207333668,5.014684142226996,5.044738804232467,9.561382780792691,0.669866803508995,9.01389483458749,3.445194276562822,5.158648773318898,5.856183788706787,0.5174962729801091,0,train
7.407521801599081,7.92197195749976,6.461227505091225,7.067825615700947,0.8214352620755327,0.9696896339081462,8.969755235603493,9.885653442415801,5.706673778395592,9.366278051495176,1.5948574603470467,1.4414626464418567,8.992834437187923,4.5641204210344055,7.0929738388644665,0.16959943671920996,6.731371280185321,3.2480603938694417,2.4965374627403634,1,train
6.484915634586276,9.635267492973608,1.3834902816403891,8.516320570218056,0.22898515302330336,1.6134203105759437,0.5901280429271194,3.342601775046518,7.362896792465606,8.400274427381536,2.1978627755981583,6.087097171470173,4.129651206060357,2.0148136579330767,9.972309288456284,7.22614737426035,6.541523540227848,7.215654477013752,4.376391703378685,0,train
1.4332346761506132,1.2286099913771324,3.542697424096459,1.147315739955147,7.978396909049337,4.806165334663175,8.768663964491497,1.1909635080320269,1.233990980515851,7.4733872843332785,1.2498651953814,9.354044912326028,3.918602943868091,5.163825490037253,9.151604819513654,3.0785090847278873,4.261163377273329,7.614467697806449,7.244659055055553,0,train
8.289619161210497,1.2906998935717366,9.757982615126188,7.852274298739832,3.5406378693900766,5.508380723003503,7.052713833013733,4.7455080594081895,5.321887545495589,2.3632976802475913,1.113418361034424,3.951965712590817,8.90850549908607,3.43511128904322,1.1641838432615292,3.1530957970008897,7.787700463119772,7.331936558176432,7.252931397360445,0,train
2.9417760205789243,7.538798470856486,6.218912881043264,6.956337599110142,0.0031202102514749086,1.7037867925645944,1.043308504281456,7.557818174879136,6.54310739470329,7.538528325601096,0.7563772851014627,6.407064633889594,7.035282022689639,8.145474059725224,5.2613803851020595,5.619141668569473,6.875936892329272,0.1517745157622452,9.736092373147013,1,train
5.273528350475743,6.932420078701048,4.058741391467803,4.5254183923885,1.565315086784188,9.274841283086788,4.663519645905544,5.474599119695967,2.4534553727269346,5.799564825145163,0.7096037900170216,5.7369654549958495,8.3311568307574,0.47348502621470057,5.894926998525341,8.590674474266123,8.851989163519665,8.660273006239064,8.138973564491236,1,train
4.545272982477271,5.0901640590709025,5.81763044733111,2.1094703849135983,7.750711277010734,9.138435780154456,4.5308475352770685,6.382799207213225,3.949386671861302,2.1111043988825817,9.84856092427853,4.817323339498058,6.287972416566619,6.952068254081398,9.425888314317875,7.488061098103599,8.012673993716676,4.458820496720347,7.571524635032098,1,train
2.5944405186953245,8.558989166923057,2.65023124934412,6.3790651617293745,1.577472380186663,2.7889551514231425,5.604760345399652,5.377015608699961,2.3475663706704553,8.167970560142338,7.0833859036606315,2.6145289834095786,1.1179208397750529,9.779998510954737,3.4623102957586815,4.371798299594985,6.933364443297699,8.106875486401819,5.249994618222315,0,train
7.42993463806483,8.875238268871435,6.336017231243447,3.4071574526812505,3.3137098509028906,2.7312633481163795,8.458905770508686,4.947791978403653,1.1626817808519119,3.3300943339674225,7.347684716772034,8.714917578537518,8.123260656865572,9.255333962678465,6.013515508263348,3.0683668811607068,3.64363186369439,9.166997186574973,7.179933165625945,1,train
2.3405163879234063,5.544168899037874,3.371929052066463,2.794984819679565,1.9917968597211888,3.207179924393091,4.950984854992497,3.665333549698623,5.74875684607258,1.0790031407957357,8.219137968980968,0.10531150852245541,8.900784826276613,9.810466840005628,7.463614122323029,6.259889088915736,9.768296417587353,3.33980202488842,5.38403321054,0,train
9.66545678402493,6.527855608817713,4.839600828349171,6.013099914632866,4.712437907035313,4.3435778115270836,5.90267383768539,8.224460379165597,9.622044494585708,3.4702841051471136,1.3881913384846378,3.8736367463617203,4.293982594006739,8.098396245151728,3.493450338718146,4.752025985281279,7.2962527338329375,4.244904896890633,3.204569359750539,1,train
9.43007721521095,5.854528481821695,5.133640199297502,8.770741070004313,5.422782035793353,0.9801307320642316,9.119288934062723,8.007068654920577,9.683295869435518,0.28817821423493206,9.933625974634111,8.051064916138053,4.967164061014068,1.7359825400686624,7.322079506338024,9.273847700546765,2.5898648856889683,1.2335167321273899,0.5843116668228554,1,train
5.936127286672334,5.120205060876693,8.175570235326758,4.154815634746403,6.6659602159599,7.060858937793398,5.183371878938983,1.8562741233837599,9.51121873585842,2.7414078139844023,8.240365235665598,4.869996410039901,0.07859484088285407,6.937763320665948,0.11599383270501029,0.5270710971918391,0.10305374174731319,7.224848853815288,3.4555178190766167,1,train
1.5599818642023,5.087414054067258,8.90663442533555,9.645445722096596,1.3410796447123285,6.049508883265947,2.576061736295933,5.344464127924726,1.2810303889942398,3.564060310537578,5.004891947649615,9.957831736851459,2.5685414276266427,0.014503456093514222,3.024001065184272,8.658663977127594,0.7503081665102262,2.22907098842958,3.854950011888476,0,train
5.302045074265238,7.212969528828951,2.441634192032581,2.718307547346541,1.9661758108702965,4.870130745874293,5.577142420304608,0.7781420949212392,7.065313911787494,5.036223555459248,1.267197253264185,2.4233073855324596,2.545260487162355,8.554924334976564,7.530960561901678,8.899144823563024,3.352286048926657,7.543170326674736,2.988075473695936,0,train
2.842417626027629,9.341152882109176,4.667866513446739,4.129254708445457,8.34836179367634,0.685343379797998,4.464146684171849,4.686141335417809,3.264709930473301,6.764354619870662,4.58599378201346,6.438171439548248,7.551783827802422,4.0233450487631135,0.9856077881917902,8.989012642410838,8.14801284249677,0.876816515605312,1.108126764261308,1,train
5.675605158038179,9.59581818218823,3.157542463365128,7.871914472642428,3.5261794912151534,9.651700211394479,8.025584573420634,0.5469438835721896,2.425338183386833,4.10487908688939,5.349320999076058,6.196995068905035,5.725052827973104,3.522657538766677,1.2127487596052178,4.160244845091906,4.986954605425486,4.070391680095496,4.5973011189467865,1,train
6.609817134863333,3.0467488175040303,4.61314747324986,2.1085531629434033,6.672142529223249,4.9904915616614876,0.9389079040169457,4.0856244320383395,6.104475945231719,0.3421539859152478,8.947691257101852,7.584837063876351,1.42541605167541,9.520934415361609,6.205554322487318,6.036831493785507,1.2863116986846657,1.9251352753253315,8.614191071738658,0,train
7.775195607947226,7.746510491709483,8.350826368436776,6.174363568799508,2.972840816248862,0.6737970234698476,5.648885006443543,0.5182427991446836,2.8423415991422485,7.5649977906324235,1.3752708998470498,3.115331445792288,9.373457858300062,5.96572594573456,0.8488702458827602,5.344409072983627,2.809851215744011,0.3854535548781379,4.3851152027645925,1,train
6.287765075521661,5.1314452688253445,2.6965236780199837,3.4277384196535685,9.173838162005358,7.132436575390146,2.2477094979825774,1.9931771377899221,0.6470473630417883,6.095756196823807,8.79422484061617,8.844270381392613,7.136106444547213,7.978777661458047,2.206009747725559,2.931380250630858,0.994095935873961,1.8553692455894077,2.181028721307422,0,train
6.3298489770193775,2.1641582283569027,4.629849989843817,6.847296138861712,9.8225822926709,8.646884475516858,4.820094126879089,0.33357348508263773,7.671964093591232,4.5729353463667675,5.520755428940082,0.624771586335835,4.092519155223818,1.942967342825106,9.587635261468135,2.8641729883081037,7.515757077144495,2.3371972819282814,6.5737524989526115,0,train
2.882438482391531,3.6374198095872656,2.266679658355516,2.7039463345712793,3.7732266638281464,0.945537493968982,8.840362430529419,5.757286279544029,0.8671075276687157,1.2835449484213535,0.510985661316764,7.239725780871613,5.706886347406421,2.8674078344287377,7.001585293798865,8.343083073994883,6.047789303822929,9.037109131088911,0.1014070315917659,0,train
3.469413448623682,8.62682797220551,9.328618918267832,4.650223019911675,3.1560989945489313,6.030529122731732,3.141879219912229,6.293502515367324,1.0170994997371796,1.848283020546324,5.7813158829180145,4.6905707270672705,9.56677742449449,9.25357718851692,8.345686525120708,4.197710528887137,5.527080315719335,6.608727381182604,0.5211352760760846,1,train
7.331645618570595,3.7693184127936346,8.6118950180087,8.099502017776103,3.717614479840734,1.9762949970401156,7.828221938784907,0.4306674808144151,1.4968570980587992,9.55464296334204,0.9071523518797309,3.427120682065763,6.564648444626979,5.51077226152155,3.8649814633807966,1.914764578338054,4.3078417488583876,5.862241876838467,4.67968348711982,1,train
4.7406015856401424,3.82382688214768,4.972454026262977,3.0608956220119192,0.3862432022639106,8.758899595931286,2.227734415701137,7.731207639570258,5.872869577866629,1.5351110312571459,9.74274944364796,3.632591585988548,2.953359954768718,7.634013296229601,4.369261940364852,1.2508920629941767,5.5515606367830035,7.670479315106381,9.741151195348026,0,train
7.875765763806536,2.8047581124738934,5.3685977349055305,2.4073540473197226,1.8325544835938168,4.82452947120589,2.3873494645953883,3.7353397893713867,9.732482346805188,1.5795043800301434,0.41835588358864695,5.684518673329704,0.819179680347536,7.805902116133906,5.909486607675235,2.3954656872437297,0.7044927530271572,1.7898569275036547,1.7081213838652198,1,train
3.528910857182183,1.6019948293300128,8.957211519677362,5.664537236811402,4.041616011288558,2.0289935423915386,1.7800262967234193,0.4938780437785528,3.0387991243222667,1.8228259641593747,1.9941673796727766,2.097212328512029,2.4261508889181127,6.494062010176983,0.12675614369031307,4.567367937772998,6.357170103086974,0.318164073592726,8.771520212843392,0,train
1.672533552577161,2.5971656010548054,8.210599684581373,1.4340285548335023,8.637260807795862,7.10221319784567,4.208687441645676,1.3468793840434012,0.15985108341282417,2.8615273933782017,2.9979547334624943,9.87628780065654,2.8731192742928666,3.9931415003214177,9.755710308966016,7.132763686239668,1.4597238393014556,6.185865505196451,3.58174753463112,0,train
2.2856113050083553,6.871660097643399,8.461868729029723,6.249196107995097,9.157187261252403,3.418567321157151,0.9837963704749686,4.959946238322386,0.8369336469426103,2.78056170654283,6.132885426123705,9.859568693155364,9.980680512219779,8.40947224496519,3.1458657165783332,3.389078335629101,0.7368921879203427,1.7620123165758916,1.6354664074278702,1,train
6.7145117430034995,4.103623066585099,6.888000082180666,6.361092098324782,9.662744553936808,2.021455041602127,3.277728430528061,3.416587512015047,3.8585781320432444,4.910547844341408,3.8278661513525645,4.164873600445168,5.68928956694414,5.998918871084258,3.472813717566745,9.261101050217123,3.614369965269594,8.000552361763674,5.570388395988891,1,train
8.136596134597342,2.524341161171997,3.429793981431792,7.928941558882592,9.09868660620356,3.8067532929737444,2.2711561104600495,8.31388497864475,5.742653530613909,9.67235466491871,5.674432658921816,0.34042936163177884,4.395585776218464,0.9105046601501232,8.173355804835932,0.5302992837891896,6.274212318967974,1.3171056948417414,8.509832999771861,0,train
2.4971222962864266,5.728059242343269,5.367399627076111,2.8626274885487435,2.870472443123414,7.20470118590001,1.5704736069439318,3.3222518574746673,1.35163292302113,5.841811044698929,0.13880503394192223,4.686581024574438,2.789478998141419,1.7213607294925515,8.937074302984412,3.694677296848882,3.848593318780612,3.39352739519847,9.070986450739941,0,train
5.325382422989866,1.6524974516056914,6.705104964122348,7.472393280885778,8.313831363876583,0.5438778074344497,2.1036665862501494,7.878455934571526,6.32330413489934,0.2046450286248691,5.220103364127141,3.0638869974985483,4.849149487770147,5.454922407481958,4.3702479152120155,2.2937686398619817,9.694499151492352,1.150070905330447,0.7238972576652969,0,train
8.436100839491232,2.7807388854570556,8.81356595248409,6.240867635543086,0.28288782383459665,9.074964869145033,2.928030652888538,0.9718696625634338,6.237157520683475,6.170922418089878,4.958189030801931,7.194878860588771,3.619554332943272,7.378800863446368,2.3409098562436705,7.249393194910577,7.696649033852184,8.937599164776122,7.282374265828796,1,train
9.268726292396623,3.203920520762913,6.671096013776859,4.687467021720765,8.664029640243538,8.191268586663675,3.6500699855832277,0.8682224136509176,2.020319526483052,2.5524828349318796,7.913015278690882,5.0109622352436265,1.8507250803263886,9.6621193342986,4.712681554519036,5.230846056283596,4.614298861853251,3.5374637188336644,5.57511373999099,1,train
8.361573262700016,7.968745090367925,4.954031511699915,1.717037080255404,0.9447770878115114,7.975346492592817,0.5280360889513247,1.3171655077737487,9.632856764631617,1.9533772103689762,8.995559541538121,3.2251439515836857,1.1831027437910469,9.147617632598848,7.831562486423426,6.089756237650489,1.8841679851059923,0.8453749901053387,5.4493496599040805,1,train
5.436158882120847,7.126064750411435,4.094932712179984,9.056061351998608,7.027068920204255,4.254763042245095,8.377328628855112,5.035478582338467,1.3407262785681073,4.394773483193762,0.857827800505736,5.073278939393394,1.609865425093081,1.3353468354699316,0.8424991539548687,2.2624374993468455,3.112670744590363,5.604420648851002,6.494846204607296,1,train
7.303588603302418,9.231573137430598,2.483667930003972,9.103094041745484,2.412381759359051,0.6626666398984726,4.203867260034013,0.17087431478569837,4.373685149605531,0.29009240942335923,4.056199603634378,7.881443384992091,3.9335053379592244,5.23055848567084,6.283193636362958,6.069594228455476,2.2041732335681665,0.8852843688870793,1.2222791686413215,1,train
1.3970393662614784,1.652251371533649,3.6221785063746106,3.7210141680218936,2.8151740918424517,6.031195067416455,0.4136974202460053,4.042627263751553,6.310077647891856,1.9586330604243607,9.074237801374915,0.3348002143324935,3.2305468377917412,2.756140615747733,6.740819227855967,6.797160678205745,5.399008169439333,1.6496733807264086,4.978695652718786,0,train
5.818011733676115,1.740250256850916,7.6391957422484,7.890509566575741,4.855836139160017,5.361118445987675,8.623715356994131,9.578950514989964,0.15587514292856763,5.89360968373684,8.235827790665123,0.6997767270889332,1.115605289929389,4.613673358645499,9.423331572984601,3.5924246394554302,4.019753684071651,6.723820225423066,0.9621112114865349,0,train
3.874672920059941,7.03638010777797,6.747204797394374,1.8059170723312328,7.162247735288952,3.136686471393577,4.730876811483705,5.263100802925903,6.351707068300625,7.6207263449268146,2.4516393415031965,4.466618329569876,2.061036462073419,7.387590917704653,6.6578827437021015,0.6308415119210842,1.5089969432316563,7.080491725480284,1.2502650283808925,1,train
5.873023730866505,2.2511688184782965,3.041349634630852,9.760411262115715,6.55232076756366,2.988463064482605,1.6020236362400597,2.8497770559284366,4.57579625565986,1.5022898016869357,8.015783978025663,0.16171071933313685,8.259471965950466,9.787836243063975,1.5134749104033096,8.439567699126645,8.560777314935635,2.078272643343495,6.0519992901471475,0,train
5.510719734275345,9.71460947762234,8.989330905896711,3.7443957426530745,5.190079535303279,4.664538236420945,4.419642765368903,6.26962975736027,4.953886256824692,6.545888856668025,9.718209239863311,8.560571368861398,0.6464387290525597,3.151682756912698,4.65122519013179,1.3222282294645549,3.8259593146669904,9.285397719107722,6.197277018913678,1,train
4.726710161421705,9.780798620998922,7.169879378864933,2.902862583105983,3.241534851568465,1.3393843327467814,7.099009364002939,1.8336464957141874,1.837929852913659,9.52115827319419,0.7094679600232834,8.927904681886593,8.427962965264184,7.913104435545415,9.889776195398909,2.6189952989927945,7.545065357185889,0.005315558480908367,4.102248210801967,1,train
6.9981477358292485,2.071284188614674,3.333442718264165,5.0123531765572835,9.72828405290161,8.99161498490778,5.158559991830077,7.263284903942676,9.561875014628008,1.9482589883841628,1.2823651520825574,7.212380902931356,5.950981028922518,1.0984230719918742,5.431710689546763,2.1441768656562066,8.192663925317975,3.0759766412235487,4.227855107673744,0,train
7.199607385927149,1.4651116860134177,4.149024151976512,7.8573500308037,6.535171522057918,7.925495177668019,9.336202230267096,8.977247336721385,9.60909465441755,3.6882046729817866,1.5137650799717806,0.7400491498056339,8.574630795576201,8.744797012355805,2.195196246668506,6.851460884795929,8.314847812193735,5.5149077645846365,2.000456808568838,0,train
7.227580376393786,5.705775012221467,1.5938814148077096,9.574359464914236,4.012901714213831,8.80076978679005,8.667550325764433,9.653002289543108,5.964844133233625,6.067457864328713,8.47057003603725,1.1454456700769,2.1809325873949517,0.15871244379639937,7.953043549050386,0.008305214509043424,4.292052512744312,2.2041474908793166,5.728733765380718,0,train
9.021718623669612,8.629094973907725,3.1362554952846455,2.712937682229747,4.28070074880814,5.014173667107382,7.702188775033423,5.098488878904251,8.461325807905517,5.302522717046617,3.3659351174646757,1.7551571904113528,1.9246202875734353,3.40330079952384,3.6771229660214724,1.9281231315776959,2.7098351015826783,2.4297067079817216,4.17249865802301,1,train
3.802060292894133,5.71331960844409,8.31929210382431,6.2621933252563045,4.3121881037307785,0.7141706836023265,7.575726389171885,3.4693432137849953,8.702864520474543,7.143080087498167,8.5468139487268,1.6076814134928774,7.475208211588933,5.422200051959978,9.794184220008477,6.192726756233665,9.905863412322423,6.996735675265398,3.8854428131662413,1,train
1.1325339413070743,4.085548531838288,8.082372602561122,1.1613609552355946,6.3575474432803585,6.884397954273068,3.474163515508868,5.8066752771821015,0.20211668876244038,0.9070284678789886,8.536898101692012,8.820355292300952,1.7926393778751992,9.922911771488996,6.963434895132289,1.8420754080889212,9.173334246763698,5.505136636955679,1.0546789963471381,0,train
7.187460426828249,2.92636259890495,9.488580024807383,9.499713742615285,8.285239486316875,3.7699578491102126,0.019688630576749633,5.378247218528762,7.915795405202819,1.1578364139847097,7.41148275362784,4.429221475695848,1.1480768458778134,6.023246207034804,3.320490358725443,7.948511684776433,4.211409630935243,3.629885332769568,1.6148088228532365,1,train
7.224986870205571,5.889835612733885,1.669981820519331,2.9894037849017403,5.245727203318081,9.23171691010767,5.955120964853399,5.752907252490465,0.10181756581107981,7.240267049895877,8.934614399406161,7.085488928457676,8.20698791907668,1.6162227794719042,1.2044088419369392,0.00014249977815961046,9.503304072083772,4.972087854280819,2.0891197366406775,0,train
7.157699971677783,1.6565885128468851,2.754058919134832,9.017442430667202,8.547051215710503,9.103488894632362,2.6381110716175127,9.058796055272973,8.550416585655011,7.5453229920741824,8.070661474026723,6.3225915706812295,6.411979968028624,9.2224314051509,1.8719983215966174,4.468112550546676,8.873729960329852,4.907497895475393,8.308580842822584,0,train
1.1838194283176469,5.936020966070199,4.5838970026875785,4.716237169901393,9.028010565548309,8.484353887285543,5.05876917604594,2.494360275197697,6.154401197212235,8.75696847872063,2.763439299331446,7.524865562955795,3.3115436381071484,7.444620278718861,8.178434963020894,8.404878562463338,1.8524001108912802,8.85142485248998,0.6597189510859192,0,train
4.893416132870718,6.129796221725256,4.884464845356841,9.494611692894413,7.481566522069075,6.718383454934295,6.769547253221317,9.499735951124702,4.451518957768394,7.120896372134306,0.45516571986453425,4.871009120684436,6.27241169759539,9.414330431043114,0.716040755059929,9.870589635057202,0.984323010789665,7.996063867438711,4.460258166090739,1,train
7.660531683656268,9.132983043814006,8.834380866217698,3.341773315095266,4.508264473428989,5.567003042443405,1.5107638543935564,7.6977194092693635,0.6248753469441259,9.338257486047905,2.1210539279306264,2.192788848207213,6.835123212297144,4.2410812325509575,5.111023539023677,6.990844324225884,0.671866970273598,9.668849479172215,4.549189530214271,1,train
9.160444451647583,2.969012721337143,2.5704514429170175,4.20181283791111,1.3628533227186501,5.786779789549502,2.6876536823876727,5.737863473074865,0.5440042658106048,3.6610771045624224,6.514921425350892,7.856393554273088,9.764517710273315,3.4596539518887637,4.895540888760474,6.944725260770222,1.978991240274367,2.172868205911972,5.278341017388475,0,train
5.5769992220172595,6.293572743179052,7.12513547710494,4.796575713968001,6.802633572433998,2.364057725924286,3.438558091156696,4.7346702753664385,3.576075147404371,0.7022343414676702,8.586928219345758,0.02040602815642778,3.267226413520085,1.380782665465452,9.187998544917248,8.048088951158048,7.299956476242492,0.09464710288870859,9.342613853931939,1,train
4.25324772924153,1.2931007982130094,7.732269490959162,3.069525351599592,0.14755450287781913,7.2680972063264235,1.1251631187436206,8.636370815603696,2.585945066672827,7.318273157481431,7.246198810812893,9.827389179915386,3.1239700058256292,1.4584506555357646,9.219660750581449,2.5536758968677553,9.962143804298465,3.1577328645786173,5.972766556717093,0,train
6.729175740195279,8.26225353127003,5.819948909815104,8.697432119564965,6.171715923399463,2.973850216836531,3.834161217984412,3.3437449900649807,8.193076496628303,9.266109299272753,2.487865182307454,2.5942971683349247,3.6057043593935267,2.1961366293686124,1.6703140824417761,8.550836620705356,8.63140958173651,7.610383383614886,9.87169215257529,1,train
